,title_name,match_id,match_id_platform,platform_name,program_type,pred_day,prediction
8396,The Purge,GYHDtoQijh8LDwgEAAAAC,1-GYHDtoQijh8LDwgEAAAAC,1,0,-12,1.6322218341467365
8396,The Purge,GYHDtoQijh8LDwgEAAAAC,1-GYHDtoQijh8LDwgEAAAAC,1,0,-11,1.6317933119623103
8396,The Purge,GYHDtoQijh8LDwgEAAAAC,1-GYHDtoQijh8LDwgEAAAAC,1,0,-10,1.6308752577175971
8396,The Purge,GYHDtoQijh8LDwgEAAAAC,1-GYHDtoQijh8LDwgEAAAAC,1,0,-9,1.6309166916493996
8396,The Purge,GYHDtoQijh8LDwgEAAAAC,1-GYHDtoQijh8LDwgEAAAAC,1,0,-8,1.629881924871912
8396,The Purge,GYHDtoQijh8LDwgEAAAAC,1-GYHDtoQijh8LDwgEAAAAC,1,0,-7,1.619362225170037
8396,The Purge,GYHDtoQijh8LDwgEAAAAC,1-GYHDtoQijh8LDwgEAAAAC,1,0,-6,1.6185237332250115
8396,The Purge,GYHDtoQijh8LDwgEAAAAC,1-GYHDtoQijh8LDwgEAAAAC,1,0,-5,1.617927941241172
8396,The Purge,GYHDtoQijh8LDwgEAAAAC,1-GYHDtoQijh8LDwgEAAAAC,1,0,-4,1.6171949518113122
8396,The Purge,GYHDtoQijh8LDwgEAAAAC,1-GYHDtoQijh8LDwgEAAAAC,1,0,-3,1.614757008416972
8396,The Purge,GYHDtoQijh8LDwgEAAAAC,1-GYHDtoQijh8LDwgEAAAAC,1,0,-2,1.6139284328779695
8396,The Purge,GYHDtoQijh8LDwgEAAAAC,1-GYHDtoQijh8LDwgEAAAAC,1,0,-1,1.613197242024614
8396,The Purge,GYHDtoQijh8LDwgEAAAAC,1-GYHDtoQijh8LDwgEAAAAC,1,0,0,1.611877148798832
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-27,1.625279975626654
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-26,1.4492330548250099
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-25,1.4451043438447178
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-24,1.4434653317881652
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-23,1.435931805683229
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-22,1.435817883923875
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-21,1.4329268627222431
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-20,1.4328286805000041
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-19,1.4162683925450679
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-18,1.4185155759445305
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-17,1.4136224401438469
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-16,1.414811213714532
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-15,1.4111899553130312
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-14,1.4097137682042622
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-13,1.409369711023701
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-12,1.4073923717521928
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-11,1.407091324959758
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-10,1.4066982643714088
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-9,1.4067254491622196
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-8,1.4056979035301382
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-7,1.393909139228338
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-6,1.3930572446127027
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-5,1.3926449375713075
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-4,1.3921581539046148
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-3,1.3900257879828253
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-2,1.38951211721142
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,-1,1.3890687548155174
9555,The Queen,GYVuAFwp9CcNwYgEAAABE,1-GYVuAFwp9CcNwYgEAAABE,1,0,0,1.3882647936686479
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-27,1.582236484322948
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-26,1.3911575051966136
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-25,1.387048738353446
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-24,1.3854799432047344
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-23,1.3777260680826955
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-22,1.377842179643586
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-21,1.3750580987328647
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-20,1.3749477497116342
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-19,1.3586686722133032
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-18,1.360835477957731
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-17,1.3559358661898795
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-16,1.3570780569513616
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-15,1.3533117533705163
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-14,1.351788515954117
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-13,1.351480123752469
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-12,1.3495866924398512
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-11,1.349318420718581
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-10,1.3490603407267132
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-9,1.3490838619350654
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-8,1.348058172924492
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-7,1.3359431206864558
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-6,1.3350877801235188
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-5,1.3347226487130603
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-4,1.3342991667650967
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-3,1.3322453675631456
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-2,1.3318126616431245
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,-1,1.3314433025354535
8142,The Rules of Attraction,GYDkwEwG7nZi6hgEAAAAu,1-GYDkwEwG7nZi6hgEAAAAu,1,0,0,1.3307720435937072
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-27,1.622701333290479
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-26,1.4457538744325253
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-25,1.4416263582622912
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-24,1.4399915527486047
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-23,1.432444826011308
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-22,1.4323446850499404
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-21,1.4294600704095153
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-20,1.4293611593007003
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-19,1.412817718055147
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-18,1.4150600862033862
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-17,1.4101665624415354
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-16,1.4113525453370148
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-15,1.4077225975929726
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-14,1.4062435918021798
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-13,1.4059016712332582
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-12,1.4039293587058315
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-11,1.4036302753969228
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-10,1.4032453012037536
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-9,1.4032722665172748
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-8,1.4022448321113665
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-7,1.3904365206060127
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-6,1.3895844195511384
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-5,1.3891749386996146
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-4,1.3886919473017871
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-3,1.386564288142015
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-2,1.386055467799495
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,-1,1.385616538780306
3541,The Transporter,GVw1T_QENl8IKwpcJAAIR,1-GVw1T_QENl8IKwpcJAAIR,1,0,0,1.3848205275351264
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,1,6.378793429560042
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,2,5.613921627609616
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,3,0.00025737349002617494
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,4,0.648046076466128
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,5,1.3824026515256966
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,6,3.115818021196909
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,7,7.9354732629546625
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,8,2.7811908449793816
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,9,0.3476668844221737
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,10,0.17881197502937501
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,11,0.053187973758338954
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,12,4.811137771991033e-10
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,13,4.6461437610142605e-10
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,14,0.0
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,15,0.0
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,16,0.0
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,17,0.0
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,18,0.0
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,19,0.0
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,20,15.379325696828074
9233,The Way Down S1,GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,21,24.62907849102443
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,1,6.378793429560042
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,2,5.613921627609616
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,3,0.00025737349002617494
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,4,0.648046076466128
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,5,1.3824026515256966
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,6,3.115818021196909
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,7,7.9354732629546625
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,8,2.7811908449793816
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,9,0.3476668844221737
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,10,0.17881197502937501
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,11,0.053187973758338954
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,12,4.811137771991033e-10
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,13,4.6461437610142605e-10
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,14,0.0
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,15,0.0
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,16,0.0
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,17,0.0
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,18,0.0
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,19,0.0
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,20,15.379325696828074
9234,"The Way Down: God, Greed, and the Cult of Gwen Shamblin S1",GYS_1DQ3ANK29TgEAAAAg-1,1-GYS_1DQ3ANK29TgEAAAAg-1,1,1,21,24.62907849102443
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-27,1.7861475859831444
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-26,1.666280385463851
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-25,1.6620771367176248
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-24,1.6601757011022786
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-23,1.6534656913700156
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-22,1.6524920598285493
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-21,1.6492013677701038
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-20,1.6491486568565379
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-19,1.6315373934163198
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-18,1.6340849744113273
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-17,1.6292160414188128
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-16,1.6305789101888675
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-15,1.6274997330797558
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-14,1.626199388364941
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-13,1.6257220394889946
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-12,1.6234311087213569
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-11,1.6230075707643428
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-10,1.622110043522782
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-9,1.6221509203199242
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-8,1.6211164358858006
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-7,1.6105471163595197
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-6,1.6097081003764262
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-5,1.609119482566876
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-4,1.6083961196656713
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-3,1.605970124205684
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-2,1.605153861293851
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,-1,1.6044339243967707
9556,The Wolverine,GYVuAUw2idWqunAEAAABA,1-GYVuAUw2idWqunAEAAABA,1,0,0,1.603134011690661
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-27,1.8412908605564553
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-26,1.740681320010827
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-25,1.7364525207110502
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-24,1.7344611297944152
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-23,1.7280334105080262
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-22,1.7267650819019145
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-21,1.7233373879961276
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-20,1.7233002640416388
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-19,1.7053287402007937
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-18,1.7079792934911915
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-17,1.7031186568990107
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-16,1.7045412031850031
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-15,1.7016478443240834
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-14,1.7004077760402414
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-13,1.6998847365461491
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-12,1.6974863107897025
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-11,1.697020784492672
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-10,1.6959503328003187
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-9,1.6959959030348961
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-8,1.694959040071835
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-7,1.6848077299753879
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-6,1.6839731286160258
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-5,1.683324073823064
9537,Thelma & Louise,GYVt78QfM9L2ZwwEAAAED,1-GYVt78QfM9L2ZwwEAAAED,1,0,-4,1.682519614710768
